Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
Proteostasis,Ubiquitin Proteasome System,KCTD17,0.0442761183582035,0.5419937476279861,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KCTD20,-0.2726228002489831,0.0001304406377172,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KCTD21,-0.0880124830030775,0.2247743242169739,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TNFAIP1,-0.2813004742465834,7.734830149690087e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SPOP,-0.2290903714793548,0.001392231679041,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SPOPL,-0.0805938108162524,0.266457745717609,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ABTB1,-0.1635256820958358,0.0234293708241989,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ABTB2,0.1411495064923524,0.0508383799760382,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ANKFY1,0.0557694992184698,0.4422989382370896,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,IBTK,-0.2003863114530924,0.005322704308225,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ABTB3,0.4144414899159559,2.2854914146690876e-09,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RCBTB1,0.0232997324389392,0.748372641143922,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RCBTB2,0.2881585959052306,5.054816356476899e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ARMC5,0.0441203047096585,0.5434177953760522,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RHOBTB1,0.1545080739938999,0.0323698894307819,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RHOBTB3,-0.4816798280189771,1.515397893099875e-12,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RHOBTB2,-0.0940943159738288,0.1942264020868898,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BTBD10,0.1318292077579958,0.0683467092849608,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BTBD8,-0.0789484618976266,0.276375111483838,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,GMCL2,-0.0351274198211332,0.6285911821459713,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KLHDC1,-0.3395498712227664,1.4490365230907126e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KLHDC2,0.1126451088796042,0.119798637124496,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KLHDC3,0.2878659891465713,5.1485574740098435e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KLHDC10,-0.1449211133491338,0.0449017999503757,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,FEM1A,0.1613106346435245,0.0254009933645895,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,FEM1C,-0.1397759283950778,0.0531564311679955,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,APPBP2,-0.0098756447613138,0.891860262506304,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,LRR1,0.2386253982279626,0.0008585849613385,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PRAMEF6,-0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PRAMEF15,-0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZER1,-0.0453279010918833,0.5324296359096353,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZYG11A,0.4394741214108942,1.8031229847154278e-10,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZYG11B,-0.1057733003625124,0.1442443226033483,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZSWIM8,-0.2289506417309672,0.0014019282643917,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,FEM1B,0.0034450733796448,0.9621746967066442,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PRPF19,0.0796649187659074,0.2720263830015025,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,WDSUB1,0.0166394650045782,0.8188118111579608,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UBOX5,-0.1052228494415196,0.1463556547819074,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UBE4A,-0.1520536510738473,0.0352550308328007,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RBBP6,0.1112869947048641,0.1243555788595793,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NOSIP,0.3645598050706866,2.0087566341876877e-07,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ANKIB1,-0.3739529277110843,9.145593589347669e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ARIH2,0.3009285823166688,2.222378460721268e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF19A,-0.2509743462694093,0.0004459846821707,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF19B,-0.1807584326291385,0.0121070293810021,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF144A,0.4490336657734131,6.464113531378834e-11,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF144B,0.5116661013202369,3.3362189174241564e-14,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF217,-0.3380833247466831,1.6185784931999788e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MID1,0.1716892817614162,0.017257735685955,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM36,0.5396801676653585,6.623428280690864e-16,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM9,0.0093731053057752,0.8973320992270175,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM46,0.477689147785116,2.4499422933518097e-12,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM54,0.2537670304440208,0.0003828157517896,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM55,0.0454379350199843,0.531433990997938,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM63,-0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM42,0.0892036867639636,0.2185377496020558,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM6,0.5446836720421042,3.1633981894689723e-16,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM10,0.1687204695582864,0.0193152843012091,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM15,0.1105278466566772,0.1269605968423108,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM50,-0.0473690771385759,0.5141138176220716,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM22,-0.3966053668188866,1.2342247990979197e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM47,-0.0353932025006118,0.6259941060149259,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM7,-0.2340168982628571,0.0010871573849934,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM27,0.0633865923249222,0.3824157918906025,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM11,-0.0248369341229479,0.732383920487707,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM26,-0.0785386049484448,0.2788838809618025,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM35,0.088057402631152,0.2245368811611794,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM38,-0.5614981070706121,2.4076319309566482e-17,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM39,0.3092617130670547,1.27265223055983e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM41,0.0073436249418055,0.9194765193820154,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM58,0.1505857167103802,0.037082469579864,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM60,0.1102804441701335,0.1278186008186264,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM62,0.0995686982852317,0.169419289822981,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM72,0.1272368028813886,0.0786306656470771,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM75,0.0253270901602127,0.7273094760749976,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM4,-0.0845178300648231,0.2437953225963373,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM34,0.1024365050848141,0.1574044339960951,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM69,0.0240408571054373,0.7406501788046409,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIML1,-0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM68,-0.0775769029932441,0.2848307211887245,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM24,0.6484692527857395,2.7304533791926275e-24,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM33,0.0302469240177152,0.6770645238556515,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM45,0.407942346992763,4.274223351415174e-09,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM2,-0.1314050531654217,0.069248036600866,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM3,-0.0321291555214175,0.6581985027610182,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM71,0.8400032964938291,2.4270991173111712e-52,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM32,-0.2365939059596572,0.0009532637206043,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM56,-0.0536122662373794,0.4601780138883637,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM37,0.087666374398925,0.2266098081906068,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM59,0.4330403951519182,3.533131438573994e-10,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF207,0.1915673230178826,0.0077724187945372,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM31,0.0223883762858575,0.7579032702720889,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM73,0.1525128206977626,0.0346993025317603,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF187,-0.1242561125785204,0.0859497098129896,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM61,0.1262830717755332,0.0809156982220143,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM52,-0.1934810219273978,0.0071687614157858,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CMYA5,-0.161028541943048,0.025662030009112,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM14,0.2907959893315781,4.279373344865489e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIML2,0.6391295009005358,1.9490719298537665e-23,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM66,-0.1251244355914329,0.08376329285587,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM29,-0.0764195220214737,0.2920996359239218,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRIM44,-0.2150331869631108,0.0027422060486519,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RFPL2,0.1187495612707153,0.1008997266783041,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF39,0.249285948885645,0.0004887216448045,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF123,-0.1453899028243196,0.0442061760865034,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF135,-0.1721474457704601,0.0169578207583944,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RSPRY1,-0.1744872382674529,0.015495913067328,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BIRC3,-0.1168815797832449,0.1064143329926263,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,XIAP,0.011770647423286,0.8712747866336147,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BRAP,0.0835617203959713,0.2491892661824593,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CBLB,-0.1451028676745488,0.0446310202855277,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CBLC,0.4791596761761649,2.0539600304438237e-12,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF146,0.0486179702350765,0.5030698071462012,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DTX1,0.3843612687781001,3.712913234598913e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DTX2,0.2566311478370324,0.0003267293404219,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DTX4,0.3873873139858017,2.8399429260538857e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DTX3,0.1259664241616358,0.0816860711152544,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DTX3L,-0.1220271298068989,0.0917720561405893,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF128,0.0941905602699471,0.1937685812994912,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF130,0.1488187359023702,0.0393877070204307,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF148,0.1105278466566772,0.1269605968423108,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF149,-0.2123638061246515,0.003104573426388,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF150,-0.1806595423099168,0.0121549496236527,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF167,0.1713134975840559,0.0175071594881714,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CBLL1,-0.0070175829098507,0.9230403223920602,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,IRF2BP1,-0.0640620109185771,0.3773551652607377,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,IRF2BP2,-0.152832758024268,0.034316488508808,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,IRF2BPL,0.005126975442287,0.9437336062196756,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,LONRF1,0.4220214625937485,1.0826136255885547e-09,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,LONRF2,-0.0613810893224775,0.3976837068026913,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MKRN3,0.1105278466566772,0.1269605968423108,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF1,0.2600776042423914,0.0002693712709576,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF2,-0.0275429594013789,0.7045198593548696,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF3,-0.0364308794017108,0.6158987523209556,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF4,-0.2318773998789876,0.001211200610724,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF8,0.0035920349473019,0.9605624046372776,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF9,0.1856527371707274,0.0099335486285205,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF11,0.1119418814292877,0.1221417367434251,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF7,0.0531930098147075,0.4636987693666183,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MARCHF10,0.0483224201410504,0.5056720870182567,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MEX3A,0.5519280062628465,1.0615236363127043e-16,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MEX3B,0.13535514433054,0.0612187095358002,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MEX3C,0.3132395713318186,9.694488023089595e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MEX3D,0.2697378825695295,0.0001545986128455,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MIB1,0.0084281438090934,0.9076341175650764,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MIB2,0.1717282441004557,0.0172320525252342,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NFXL1,0.2677163622206945,0.0001739498324824,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NFX1,0.0450941805506496,0.5345475660413384,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NEURL1,0.213175067151524,0.0029901111779055,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NEURL1B,0.1725694909225955,0.0166855749961399,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NEURL3,0.0948239793962587,0.1907750923345794,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,LNX1,0.245728551720715,0.0005914418355397,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,LNX2,0.3056922576192593,1.6192657639334967e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PDZRN3,-0.2412032408054225,0.0007509018589417,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PELI1,0.1644743366811674,0.0226261468504859,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PELI2,0.1573409710915119,0.029291742184857,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PELI3,-0.1719598707653765,0.0170800546056677,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PEX2,0.0659096021826397,0.3637225539704493,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PEX10,0.1604666017159272,0.0261888916397809,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PEX12,-0.0419391350154103,0.5635442292670527,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PJA1,0.3879625538010432,2.698038451123607e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PJA2,-0.2209747889963653,0.002069388086819,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF20,0.1221610652967952,0.0914135452030066,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF40,-0.0280272272520911,0.6995733155481492,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RC3H1,-0.112127890333345,0.1215185402698855,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RC3H2,-0.070151762621355,0.3335962029507522,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RFFL,-0.0244818869497555,0.736066899311989,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF34,0.1825296910676082,0.0112764055898822,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SH3RF1,-0.3244743837357843,4.400005466295956e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SH3RF2,-0.0013328041299275,0.9853618031807686,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SH3RF3,-0.1036005369995062,0.1527147311704757,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SIAH2,0.00049313384039,0.9945836474907914,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRAF3,-0.1158643936330509,0.1095154054966797,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRAF4,0.1854220588594792,0.0100276672146474,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRAF5,-0.1589986606868039,0.0276091535108626,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,TRAF7,0.1357903841138669,0.0603828060274698,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZFTRAF1,0.2053159731025916,0.0042784948093399,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF114,0.1426410524063727,0.0484170091583458,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF125,0.0653321471432712,0.3679501451188581,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF138,0.4642024235200007,1.1873557800212919e-11,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KCMF1,0.1689948006687925,0.0191166276054655,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UBR3,-0.1625685495100025,0.0242645363706972,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UBR4,0.1037408553760776,0.1521566105351611,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UBR7,0.0969556456133663,0.1809492068264599,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UNK,0.2525787857788225,0.0004086045627841,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,UNKL,0.055348425036598,0.4457574911205709,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,VPS8,-0.1264924699871689,0.080409475002202,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF213,-0.2167303734836363,0.002532210357597,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF112,0.1010626190060805,0.1630779561640122,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,SHPRH,0.1988176176997853,0.0056999300310586,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,HLTF,0.3962271386659802,1.2778007946253206e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RAG1,0.3977478020712921,1.1111276195648004e-08,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KMT2C,-0.2617407776695939,0.0002451787248947,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,KMT2D,0.1491204339842899,0.0389857693489045,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NSD2,0.0981551872008005,0.1755865176657615,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BAZ1B,0.0113194116667471,0.8761692670794379,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF111,0.0038557830440752,0.9576692716533788,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF4,0.1580618407152902,0.0285495835109983,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF169,-0.116848105120681,0.1065152755527434,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DZIP3,0.254768151597767,0.000362268307919,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF214,0.1322876144312482,0.0673833783918343,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF168,0.1103441785128,0.1275971403750991,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF220,0.3074242907860784,1.4412122137685786e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,BFAR,-0.0326458671197302,0.6530563095435546,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF183,0.0444269341922485,0.5406171383639378,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNFT2,0.4532701260226668,4.060731724363525e-11,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF182,0.2979075947839473,2.708808708282991e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF222,0.1037330570485548,0.1521875881373585,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF43,0.0543691362745087,0.4538598453903406,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF223,-0.0796532517247846,0.2720968249287458,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ZNRF3,0.228355164847643,0.0014439480468458,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF215,-0.0930963228824239,0.1990202107514974,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF24,-0.3058439135603035,1.6028808140002708e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF26,0.4102905705995602,3.4142405864338895e-09,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,DCST1,0.0915752392717975,0.2064907602364251,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF121,0.2241805215354609,0.0017724000749219,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF175,0.3006698667520945,2.2605655365655307e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF180,0.0477693675212273,0.5105604634108927,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CCNB1IP1,0.2975285876595359,2.7764847449508612e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CGRRF1,-0.0794526486689363,0.2733099408645065,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,CHFR,0.1683390875184305,0.0195944341754639,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MGRN1,0.0306215948648173,0.673292584405307,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,MYLIP,0.2328297809709563,0.0011544639234316,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NHLRC1,-0.057058465826753,0.4318070244624692,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,NSMCE1,-0.1370037086627436,0.0581019832834077,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,OBI1,0.2070532866925521,0.0039569577183074,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PHF7,-0.0267484638859293,0.7126620521677498,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,PHRF1,0.0994736840468764,0.1698287216762328,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RAPSN,-0.0169879302526283,0.8150847887639513,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RCHY1,0.2813124894603147,7.729141993128455e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RFWD3,0.2897580024885298,4.570146564542168e-05,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RLIM,0.0117706324554772,0.871274948906972,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF10,-0.0306362467359288,0.673145243753867,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF11,-0.3404394098302843,1.3546020874731945e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF113A,0.0604083336297682,0.4052187519753106,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF113B,-0.0820937481453498,0.2576310088391508,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF115,-0.1341942657475323,0.0634948334729932,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF126,0.3261732766237784,3.8937430772761225e-06,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF141,-0.1515227206732398,0.0359069869918554,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF157,0.50047255694005,1.4484030290494342e-13,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,ARK2C,0.5044251434842194,8.677324643993277e-14,Reprogramming-2,Human
Proteostasis,Ubiquitin Proteasome System,RNF17,-0.0157896923795253,0.8279174695658738,Reprogramming-2,Human
